date,user_id,username,language,tweet,hashtags,nlikes,nreplies,nretweets,reply_to
2022-03-04 20:40:17,89135084,IEAffiliate,en,"@ken_caudle @keigh_see @Harley_Dogg @RunningHippo @DanielB59756947 @CallMeEOnly @pale_on @KanChristo @rawlinson92 @Notashe44599418 @J5_Project @thadias518 @DoubleDoubleJon @Michelt1968 @Freak0nIine @JamesMo19320924 @MDH_UAR @ReillyOToole1 @carlos_castillo @pashton65 @DannyGodbout @SBhavikh @Ryanis999 @DaveMcC54676218 @manchestermelly @PrismPrime @CobraElDiablo @BillyZigouras @stevenelson77 @LaikaAndYuri @globe_4_life @James_Hawke1 @AdenOrdinii @NoLongerThatGuy @Wendigo_bg @Bustersword40 @4brannesca @whoopsbuni @AstroBelac @MrSnoopa @TakeThatDarwin @Travislc909 @sargin111 @twittafingers16 @M3GATRANS @thuiop1 @Ah_Science Ken can’t use a sextant.  Had he know how to mark Polaris, he would know the #FlatEarth ends.",['flatearth'],1,0,0,"[{'screen_name': 'ken_caudle', 'name': 'Ken', 'id': '990975892498284546'}, {'screen_name': 'keigh_see', 'name': 'KeighSee🇨🇦', 'id': '80481990'}, {'screen_name': 'Harley_Dogg', 'name': ""Earth without Art is just 'EH'🇺🇸🌎🏝🐈🛰🚀🔭🇺🇦"", 'id': '117849667'}, {'screen_name': 'RunningHippo', 'name': 'RunningHippo 👙 🐧T6 🦛', 'id': '896072194714771456'}, {'screen_name': 'DanielB59756947', 'name': 'Daniel B', 'id': '1035273521621082112'}, {'screen_name': 'CallMeEOnly', 'name': 'CallMeEOnly 👙🌎🐧T6👀', 'id': '126377682'}, {'screen_name': 'pale_on', 'name': 'Equinsu Ocha', 'id': '1200561838724919297'}, {'screen_name': 'KanChristo', 'name': 'Christo Kan', 'id': '1048383139570114561'}, {'screen_name': 'rawlinson92', 'name': 'John Rawlinson (Fully vaccinated) 🇬🇧😷🌍💉✡️😷🌈', 'id': '547733239'}, {'screen_name': 'Notashe44599418', 'name': 'Not a sheep', 'id': '1276881826171232256'}, {'screen_name': 'J5_Project', 'name': 'ᒍ5🤖Project', 'id': '388982710'}, {'screen_name': 'thadias518', 'name': 'T', 'id': '817752101812047872'}, {'screen_name': 'DoubleDoubleJon', 'name': ""Newton's Apple Core"", 'id': '2715026036'}, {'screen_name': 'Michelt1968', 'name': 'Michel Therrien', 'id': '903556560533819394'}, {'screen_name': 'Freak0nIine', 'name': '🇦🇺❤️🇺🇦 Freaky Geeky 🤓🏳️\u200d🌈', 'id': '1239416881334771712'}, {'screen_name': 'JamesMo19320924', 'name': 'James Moriarty. Former 90s kid. N/F/Ts are a scam.', 'id': '1172705444927856640'}, {'screen_name': 'MDH_UAR', 'name': 'Iron-Charioteer', 'id': '1017161967541411841'}, {'screen_name': 'ReillyOToole1', 'name': ""Reilly O'Toole"", 'id': '976430930'}, {'screen_name': 'carlos_castillo', 'name': 'Carlos Castillo', 'id': '49662008'}, {'screen_name': 'pashton65', 'name': 'Patrick Ashton', 'id': '716633498262482944'}, {'screen_name': 'DannyGodbout', 'name': 'nftviking.eth 👑🍁🆘️🐺$wrld', 'id': '1367859241453842432'}, {'screen_name': 'SBhavikh', 'name': 'Sikh Bhavikh', 'id': '1368670209368723456'}, {'screen_name': 'Ryanis999', 'name': 'Ryan mcbride', 'id': '878350788061540354'}, {'screen_name': 'DaveMcC54676218', 'name': 'Dave McCarthy', 'id': '1456415949150588962'}, {'screen_name': 'manchestermelly', 'name': 'Melissa', 'id': '787307925517795328'}, {'screen_name': 'PrismPrime', 'name': 'Ryu Vogelheimer', 'id': '1104501553233358848'}, {'screen_name': 'CobraElDiablo', 'name': 'Cobra El Diablo 🐧T6', 'id': '722309651715518464'}, {'screen_name': 'BillyZigouras', 'name': 'Billy Zig', 'id': '963100674274729984'}, {'screen_name': 'stevenelson77', 'name': 'Stephen Nelson', 'id': '529654628'}, {'screen_name': 'LaikaAndYuri', 'name': 'Laika L. Gagarin 💛💙', 'id': '1011494442266701824'}, {'screen_name': 'globe_4_life', 'name': 'I am fine Wojak', 'id': '961699164651483136'}, {'screen_name': 'James_Hawke1', 'name': 'James Hawke', 'id': '1453481641754595330'}, {'screen_name': 'AdenOrdinii', 'name': 'Adenthegamer', 'id': '3411273706'}, {'screen_name': 'NoLongerThatGuy', 'name': 'No Longer That Guy', 'id': '131887171'}, {'screen_name': 'Wendigo_bg', 'name': 'Ivan Kandzhikov', 'id': '192899753'}, {'screen_name': 'Bustersword40', 'name': 'Weltall-2', 'id': '1663221822'}, {'screen_name': '4brannesca', 'name': '-', 'id': '1446114411786080266'}, {'screen_name': 'whoopsbuni', 'name': 'whoopsbuni', 'id': '47427643'}, {'screen_name': 'AstroBelac', 'name': 'Caleb Fleming', 'id': '1372256040700551168'}, {'screen_name': 'MrSnoopa', 'name': 'MrSnoopa', 'id': '84880955'}, {'screen_name': 'TakeThatDarwin', 'name': 'Take That Darwin', 'id': '920925912'}, {'screen_name': 'Travislc909', 'name': 'Travis', 'id': '2353095493'}, {'screen_name': 'sargin111', 'name': 'Pauly', 'id': '373447781'}, {'screen_name': 'twittafingers16', 'name': 'twitta fingers', 'id': '1346478089807663104'}, {'screen_name': 'M3GATRANS', 'name': 'M€ĞĀŤŘØÑ 🇸🇾🇱🇾🇷🇸🇮🇶🇦🇫🇾🇪🇷🇺', 'id': '1470913685929529354'}, {'screen_name': 'thuiop1', 'name': 'thuiop', 'id': '362440212'}, {'screen_name': 'Ah_Science', 'name': 'Doc Science!', 'id': '1270620150'}]"
2022-03-04 20:36:26,89135084,IEAffiliate,en,@Immovable123 @luccamic @100ItsLevel Being sorry that your #FlatEarth nonsense was debunked by your own work.   Sunsets cannot happen with a flat planet.,['flatearth'],0,2,0,"[{'screen_name': 'Immovable123', 'name': 'Immovable11', 'id': '1461156147071643655'}, {'screen_name': 'luccamic', 'name': 'JustSomeGuy', 'id': '1422307835422064640'}, {'screen_name': '100ItsLevel', 'name': 'Michael', 'id': '1256307310948950018'}]"
2022-03-04 20:35:46,34846152,Acc0rdingToZac,und,#flatearth #ericdubay #nocurve #wakeup  https://t.co/6UEHOOXCkk,"['flatearth', 'ericdubay', 'nocurve', 'wakeup']",0,0,0,[]
2022-03-04 20:17:02,938675726852730880,LFnord,en,Beware the flimsy 911 files in the river! #FlatEarth,['flatearth'],0,0,0,[]
2022-03-04 19:38:27,1462415577171980288,fyzoy87,en,Why some people STILL believe the Earth is flat    https://t.co/ND0p6TWkOv @YouTubeより #フラットアース #フラットアーサー #FlatEarth,"['フラットアース', 'フラットアーサー', 'flatearth']",1,0,0,[]
2022-03-04 18:51:05,191326835,Jembibbs,en,"@HighImpactFlix And if people have any brains at all, they will know to believe the exact opposite of what CNN says. #flatearth",['flatearth'],0,0,0,"[{'screen_name': 'HighImpactFlix', 'name': 'HighImpactFlix', 'id': '2899862569'}]"
2022-03-04 17:40:24,970248467594522624,C_ODDITY,und,#FlatEarth,['flatearth'],0,0,0,[]
2022-03-04 17:39:52,2314971950,free_happy_life,ja,先日ブログがバズり、フラットアース論の認知度が高まっているのを実感。しかし真実探究や情報交換は紳士的な態度で！言い争う暇は無い！我が道を突き進んで記事を投稿し続ける。 #フラットアース #聖書 #Flatearth #ブログ運営 #フラットアーサー  https://t.co/MZpE0EbvBD,"['フラットアース', '聖書', 'flatearth', 'ブログ運営', 'フラットアーサー']",1,0,0,[]
2022-03-04 17:32:32,1255533809719586816,JustAdamTroy,en,Stercobilin - We know what #gravity is. Neil deGrasse Tyson - We have no idea what gravity is. Stercobilin - You can't have hamburger making machines without gravity.  #FlatEarth,"['gravity', 'flatearth']",2,0,2,[]
2022-03-04 17:05:25,413937187,MC_Floh,en,When God created the Earth...  #FlatEarth #Flat #Earth  https://t.co/VFn7rIvoCq,"['flatearth', 'flat', 'earth']",0,0,0,[]
2022-03-04 16:50:57,3979189875,rexestluscus,en,"What if a round Earth *spits* is 666 times bigger then the liars make us believe? And we only live on 1/666th portion of it. But maybe it would explain the size to ground surface ratio of the real petrified trees, giants, the flat horizon, no orbital decay better?   #FlatEarth",['flatearth'],0,0,0,[]
2022-03-04 16:42:10,242808527,Zorpheous,en,"#FlatEarth a question that I find interesting because no one can actually answer it correctly.  If the Earth is so obvious and clearly a Globe, why are there Flat Earthers?  Either side are free to answer.",['flatearth'],0,2,0,[]
2022-03-04 15:53:00,27537071,DusonLA,en,@catturd2 Exactly. I’m starting to think the #flatearth people are sounding sane. 😬,['flatearth'],2,1,0,"[{'screen_name': 'catturd2', 'name': 'Catturd ™', 'id': '1043185714437992449'}]"
2022-03-04 15:32:30,1250958510134833153,ohhcakes_,en,Dropped #flatearth in the family group chat  https://t.co/H3uRRmfJPb,['flatearth'],1,1,0,[]
2022-03-04 15:04:41,214369161,jaredvc,en,"@111899HelenaJ @LogicalReterg @ColdDimSum Bible isn't proof. It is faith &amp; belief, not even in the same family as evidence or proof.  Your observations are misinterpreted, because the geometry you are viewing fits a globe &amp; disproves #FlatEarth.",['flatearth'],1,1,0,"[{'screen_name': '111899HelenaJ', 'name': 'Helena Johnson', 'id': '1495880932435374087'}, {'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}, {'screen_name': 'ColdDimSum', 'name': 'Hapless Dark Star', 'id': '39597691'}]"
2022-03-04 15:01:35,214369161,jaredvc,en,"@111899HelenaJ @LogicalReterg @ColdDimSum Not possible... Two people standing side by side facing Sigma Octantis, on a #FlatEarth, should be angled outward (diverging gazes). But they face inward (their gazes intersect).",['flatearth'],0,1,0,"[{'screen_name': '111899HelenaJ', 'name': 'Helena Johnson', 'id': '1495880932435374087'}, {'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}, {'screen_name': 'ColdDimSum', 'name': 'Hapless Dark Star', 'id': '39597691'}]"
2022-03-04 14:58:14,988215592032256002,RealTimOzman,en,"@KELLYWEILL @BrianSStaveley Wow, Brian. Why the violent, sexist rhetoric?  #flatearth .  https://t.co/X1tAOYCoZK.  .",['flatearth'],0,0,0,[]
2022-03-04 14:57:07,214369161,jaredvc,en,@111899HelenaJ @LogicalReterg @ColdDimSum You seriously think that a drawing is real actual evidence of #FlatEarth?  https://t.co/LfOQBWe7Z8,['flatearth'],1,1,0,"[{'screen_name': '111899HelenaJ', 'name': 'Helena Johnson', 'id': '1495880932435374087'}, {'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}, {'screen_name': 'ColdDimSum', 'name': 'Hapless Dark Star', 'id': '39597691'}]"
2022-03-04 14:56:56,1495880932435374087,111899HelenaJ,en,"@jaredvc @LogicalReterg @ColdDimSum I have, that is one of many ways I know the Earth to be flat #FlatEarth",['flatearth'],1,2,0,"[{'screen_name': 'jaredvc', 'name': 'Jared the Skeptic', 'id': '214369161'}, {'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}, {'screen_name': 'ColdDimSum', 'name': 'Hapless Dark Star', 'id': '39597691'}]"
2022-03-04 14:49:39,1495880932435374087,111899HelenaJ,en,"@jaredvc @LogicalReterg @ColdDimSum The stars swim through the ether.  The horizon doesn't move, it only bends due to the ether  The sun is merely God's light shining through the heavens  You are lying. #FlatEarth",['flatearth'],1,1,0,"[{'screen_name': 'jaredvc', 'name': 'Jared the Skeptic', 'id': '214369161'}, {'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}, {'screen_name': 'ColdDimSum', 'name': 'Hapless Dark Star', 'id': '39597691'}]"
2022-03-04 14:47:41,214369161,jaredvc,en,@111899HelenaJ @LogicalReterg @ColdDimSum Stars rotate about TWO celestial poles.  Obscuring horizon gets farther away with altitude.  Single face of moon simultaneously from half the Earth.  Sun/moon's apparent speed &amp; size unchanged thru each day.  All these are GEOMETRY that match a globe &amp; disprove a #FlatEarth.,['flatearth'],1,1,0,"[{'screen_name': '111899HelenaJ', 'name': 'Helena Johnson', 'id': '1495880932435374087'}, {'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}, {'screen_name': 'ColdDimSum', 'name': 'Hapless Dark Star', 'id': '39597691'}]"
2022-03-04 14:39:40,1495880932435374087,111899HelenaJ,en,@LogicalReterg @jaredvc @ColdDimSum All of your points are wrong #FlatEarth #GranTurismo7,"['flatearth', 'granturismo7']",1,2,0,"[{'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}, {'screen_name': 'jaredvc', 'name': 'Jared the Skeptic', 'id': '214369161'}, {'screen_name': 'ColdDimSum', 'name': 'Hapless Dark Star', 'id': '39597691'}]"
2022-03-04 14:36:58,720253657766326272,qbertblue,en,Impromptu live streaming with another live satellite and synchronized time globe earth model overlay. It's cool how the clouds are still illuminated beyond the terminator line.... hmm.. like maybe we're not on a #FlatEarth but on a sphere???  https://t.co/WJNxY6XKAP  https://t.co/Z80eyGhatA,['flatearth'],2,1,0,[]
2022-03-04 14:34:13,214369161,jaredvc,en,"@111899HelenaJ @LogicalReterg @ColdDimSum Have you viewed the stars in the southern ""hemisphere""?  The star field rotating around TWO celestial poles is not physically possible on a #FlatEarth, yet we observe those TWO celestial poles.",['flatearth'],0,1,0,"[{'screen_name': '111899HelenaJ', 'name': 'Helena Johnson', 'id': '1495880932435374087'}, {'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}, {'screen_name': 'ColdDimSum', 'name': 'Hapless Dark Star', 'id': '39597691'}]"
2022-03-04 14:32:25,214369161,jaredvc,en,@111899HelenaJ @LogicalReterg @ColdDimSum They are drawings imagining a #FlatEarth. They are not evidencing it at all.,['flatearth'],1,1,0,"[{'screen_name': '111899HelenaJ', 'name': 'Helena Johnson', 'id': '1495880932435374087'}, {'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}, {'screen_name': 'ColdDimSum', 'name': 'Hapless Dark Star', 'id': '39597691'}]"
2022-03-04 14:31:06,214369161,jaredvc,en,"@111899HelenaJ @LogicalReterg @ColdDimSum Drawings, claims, and an azimuthal equidistant projection of the globe aren't evidence of the #FlatEarth. Not in the least. Are you a parody account?",['flatearth'],0,1,0,"[{'screen_name': '111899HelenaJ', 'name': 'Helena Johnson', 'id': '1495880932435374087'}, {'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}, {'screen_name': 'ColdDimSum', 'name': 'Hapless Dark Star', 'id': '39597691'}]"
2022-03-04 14:05:37,1272335850,mikegreenhow,en,Has any #flerf ever identified the advantages of a #FlatEarth ?,"['flerf', 'flatearth']",0,1,0,[]
2022-03-04 14:03:20,1480801179772887040,GeniusChad,en,someone get me in contact with the flat earth people   I need to meet Mark Sargent.  There's no way this man is real.   #FlatEarth,['flatearth'],1,1,0,[]
2022-03-04 13:51:15,26134460,BrianSStaveley,en,CNN Has Launched a big Hit Piece on Flat Earth. I am going Live at 530pm et to address this and more #FlatEarth  Rokfin  https://t.co/zCuW7gFrLw  YouTube  https://t.co/CdKXQEp6eA  Twitch  https://t.co/nGi49e9Fjy,['flatearth'],2,2,0,[]
2022-03-04 13:50:24,1398530631806631936,NtHenning,en,"If only they read this, they will understand!  https://t.co/HdSzb1V5yf #FlatEarth  https://t.co/w5BMhnY0CF",['flatearth'],1,0,0,[]
