date,user_id,username,language,tweet,hashtags,nlikes,nreplies,nretweets,reply_to
2022-03-01 14:51:41,1197173885931868160,SkyAlicry,en,"📷 My new Good Vibes positivity boxes are now available on #depop or just here  https://t.co/dFJcbW2BPH #pamperbox #happybox #giftbox #happymail #happypost #unboxing (at Lincoln, Lincolnshire)...  https://t.co/mUx5Ru0o3p","['depop', 'pamperbox', 'happybox', 'giftbox', 'happymail', 'happypost', 'unboxing']",0,0,0,[]
2022-03-01 14:51:26,1197173885931868160,SkyAlicry,en,"📷 My new Good Vibes positivity boxes are now available on #depop or just here  https://t.co/dFJcbW2BPH #pamperbox #happybox #giftbox #happymail #happypost #unboxing (at Lincoln, Lincolnshire)...  https://t.co/1PSJVbo7wn","['depop', 'pamperbox', 'happybox', 'giftbox', 'happymail', 'happypost', 'unboxing']",0,0,0,[]
2022-03-01 13:00:28,380944344,depop,en,Trending on #Depop 📈 Western.  &gt;&gt;  https://t.co/Lvchvs8X3L  https://t.co/sRQ8wx569U,['depop'],13,4,3,[]
2022-03-01 09:39:31,964642300126269441,Kasdeya83,en,Spirit of Air Diamond Kite 75cm Wingspan &amp; A Gloss Fibre Frame #eBay #Vinted #shpock #depop #Amazon #etsy   https://t.co/yNCkTrrqcl,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy']",0,0,0,[]
2022-03-01 09:33:28,846493314799013888,Nathan51907513,und,#depop,['depop'],0,0,0,[]
2022-03-01 09:31:14,964642300126269441,Kasdeya83,en,Antique Oak Tripod  #eBay #Vinted #shpock #depop #Amazon #etsy   https://t.co/u6huaBNusC,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy']",0,0,0,[]
2022-03-01 09:17:27,1197173885931868160,SkyAlicry,en,If you’d like one of@my Good Vibes boxes they’re just including UK postage and these are a few of the items in each.  Many items are handmade &lt;3  Click the link or copy and paste to purchase directly using PayPal or find @AlicrySky on #depop  https://t.co/dFJcbW2BPH  https://t.co/CuNLVo8BS9,['depop'],1,0,0,[]
2022-03-01 09:17:03,1197173885931868160,SkyAlicry,en,If you’d like one of@my Good Vibes boxes they’re just including UK postage and these are a few of the items in each.  Many items are handmade &lt;3  Click the link or copy and paste to purchase directly using PayPal or find @AlicrySky on #depop  https://t.co/dFJcbW2BPH  https://t.co/65vohTDtKH,['depop'],1,0,0,[]
2022-03-01 09:10:23,30317273,rach_lit,en,#depop #pleasures #forsale Check out what I'm selling on my @Depop shop 💸 BRAND NEW w/ tags pleasures x new order  sweatpants   https://t.co/MWTRROX6tE  https://t.co/0of1lqGqVP,"['depop', 'pleasures', 'forsale']",0,1,0,[]
2022-03-01 09:02:37,202729967,columbo123456,en,February was definitely the month of the hats #yousayicrochet #etsyshop #depop #balaclava #crochet  https://t.co/1tK8TinhS1,"['yousayicrochet', 'etsyshop', 'depop', 'balaclava', 'crochet']",0,0,0,[]
2022-03-01 08:02:32,71057699,BBB_WesternPA,en,"Buying secondhand a good way to score a deal on high quality items, while avoiding fast fashion. 👗 With so many resale sites like #Depop, #Mercari, #Poshmark, and #Etsy, it’s easier than ever to find a secondhand version of that perfect piece.    https://t.co/yjztMHeD9u  https://t.co/ak9E9B6UvK","['depop', 'mercari', 'poshmark', 'etsy']",2,0,0,[]
