date,user_id,username,language,tweet,hashtags,nlikes,nreplies,nretweets,reply_to
2022-03-01 16:25:14,28418443,tmccull603,en,"@imgrund @ThomasPSulliva2 I checked Peacefrog's TL. Peacefrog is an #Antivaxxer, #antimasker, #FreeDumbFighter. Peacefrog doesn't have a brain.😁","['antivaxxer', 'antimasker', 'freedumbfighter']",1,1,0,"[{'screen_name': 'imgrund', 'name': 'Ryan Imgrund', 'id': '14362766'}, {'screen_name': 'ThomasPSulliva2', 'name': 'Thomas P. Sullivan', 'id': '1114315975657021440'}]"
2022-03-01 15:17:26,447054242,Sharky_vs_Evil,en,@SKivimaa And that little table you shared has been around for months so unlucky little #antivaxxer  https://t.co/oh07Gx0BP4,['antivaxxer'],0,0,0,"[{'screen_name': 'SKivimaa', 'name': 'Shawn Kivimaa', 'id': '2934346219'}]"
2022-03-01 13:52:46,447054242,Sharky_vs_Evil,en,@Curtis_H_94 Actually it makes perfect sence the very definition is someone against vaccination not vaccinations but yiu being an #antivaxxer makes it understandable how you fail to understand the definition of most words hence why it's so spacious I side your head,['antivaxxer'],2,0,1,"[{'screen_name': 'Curtis_H_94', 'name': 'Curtis', 'id': '1457186129678057473'}]"
2022-03-01 13:49:01,447054242,Sharky_vs_Evil,en,@Curtis_H_94 Someone against a vaccination doesn't need to be all even just one makes you and #antivaxxer hahahah,['antivaxxer'],1,1,0,"[{'screen_name': 'Curtis_H_94', 'name': 'Curtis', 'id': '1457186129678057473'}]"
2022-03-01 13:21:14,1633121016,marillion13,en,"You´re a good boy human because you got #Vaxxed and #Boostered against that horrible #COVID19Virus, you´re no #Covidiot, no #AntiVaxxer, well done, but please #WearAMask to #ProtectYourselfAndOthers further on.  Doctor pup speaking.  🐶🐶🐶💉💉💉😷😷😷🐾🐾🐾💖💖💖 #GetBoostered.  https://t.co/jOm1sSWId0","['vaxxed', 'boostered', 'covid19virus', 'covidiot', 'antivaxxer', 'wearamask', 'protectyourselfandothers', 'getboostered']",1,0,1,[]
2022-03-01 11:00:19,1338543003686854661,GSTOnline1,en,Djokovic loses his cushy ride with Peugeot   Full story 👉  https://t.co/AJLkIqPO52   #antivaxxer #lacoste #novakdjokovic #novaxdjokovic #peugeot #sponsorship  https://t.co/Qz47TsRG7P,"['antivaxxer', 'lacoste', 'novakdjokovic', 'novaxdjokovic', 'peugeot', 'sponsorship']",0,0,0,[]
2022-03-01 10:58:13,180961172,jsgaetano,en,Strange how US #Conservatives aren't bemoaning these assaults on Free Speech.  Guess they think that issue is only about them being blocked from FB for spreading propaganda and #AntiVaxxer bullshit.  #NaziGOPKKK #FailedAgenda #Fascism #PutinsPuppets,"['conservatives', 'antivaxxer', 'nazigopkkk', 'failedagenda', 'fascism', 'putinspuppets']",0,0,0,[]
2022-03-01 10:19:34,1050392630922629121,ScienceNotDogma,en,"We can help cut down on Twitter's #trollnoise by doing some #trollhunting:  Search for suddenly silent pro-Russian accounts, looking at their timeline back 1-2 months.🔎  If they were previously pushing #antivaxxer noise and other #misinformation, Report 'em as Fake accounts.⚠️👍","['trollnoise', 'trollhunting', 'antivaxxer', 'misinformation']",7,0,1,[]
2022-03-01 10:15:56,1052016663162474496,KGLiebowitz,en,"Hey, remember when talking about #vaccines and #myocarditis got you kicked off Twitter, canceled, and called an #antivaxxer?  Whelp.  https://t.co/myQ6sZfTf0 1/","['vaccines', 'myocarditis', 'antivaxxer']",7,2,1,[]
2022-03-01 08:18:31,1344052376,BornThisWay1966,en,The only people @fordnation knows that hates wearing masks are his Trump loving Republican @OntarioPCParty donors oh and his #antivaxxer daughter 😡  #onpoli #FordFailedThePeople #FordFailedOntario #VoteFordOut2022 #VoteThemAllOut2022 #COVID19,"['antivaxxer', 'onpoli', 'fordfailedthepeople', 'fordfailedontario', 'votefordout2022', 'votethemallout2022', 'covid19']",0,0,0,[]
2022-03-01 07:26:30,183912188,Dsquared75,en,@mattyglesias They're going full #antivaxxer now,['antivaxxer'],1,0,0,"[{'screen_name': 'mattyglesias', 'name': 'Matthew Yglesias', 'id': '15446531'}]"
2022-03-01 07:25:39,183912188,Dsquared75,en,@jeffreyatucker @brownstoneinst Never go full #AntiVaxxer @brownstoneinst . #NotAGoodLook  https://t.co/5BrRANBCWe,"['antivaxxer', 'notagoodlook']",6,0,0,"[{'screen_name': 'jeffreyatucker', 'name': 'Jeffrey A Tucker', 'id': '23485648'}, {'screen_name': 'brownstoneinst', 'name': 'Brownstone Institute', 'id': '1406055552879370240'}]"
2022-03-01 05:14:29,713366495527481344,SsWowowo,en,"@AlfredE84 @thankyou247365 @indiaarie I imagine doing an admission. Get to question regarding #vaccination. I don't want my #antivaxxer buddy anywhere near that patient. I don't want them to so much as scowl. That's not advocating, that's discouraging. I can't trust them people die. 3/n","['vaccination', 'antivaxxer']",0,1,0,"[{'screen_name': 'AlfredE84', 'name': 'Alfred Castro', 'id': '1902186931'}, {'screen_name': 'thankyou247365', 'name': 'Glen Morangie', 'id': '2178220559'}, {'screen_name': 'indiaarie', 'name': 'India.Arie', 'id': '22518487'}]"
2022-03-01 04:35:10,2178499887,MarkMobile68,en,"@MarkAlanMarks #Covidiot #antivaxxer, conspiracy theorist indulges in #whataboutism I'm shocked. Shocked I tell you.","['covidiot', 'antivaxxer', 'whataboutism']",2,0,0,"[{'screen_name': 'MarkAlanMarks', 'name': 'Mark Alan Marks', 'id': '1487104751368126474'}]"
2022-03-01 02:45:50,1686805202,MutzUk,en,"@maria_rn @freethought202 @WendyCarey2 Oh look, another #antivaxxer trope lands in the thread.  Go on, say #Nuremberg2 and I get a Full House on the #FukTard Bingo!  But, to answer your question:   https://t.co/wWG47uiwgG","['antivaxxer', 'nuremberg2', 'fuktard']",0,0,0,"[{'screen_name': 'maria_rn', 'name': 'Mrs B 🌸🍀', 'id': '1239755536683266049'}, {'screen_name': 'freethought202', 'name': 'Free Thinker', 'id': '846328208932798464'}, {'screen_name': 'WendyCarey2', 'name': 'Alice surviving COVID 🏳️\u200d🌈', 'id': '286563807'}]"
2022-03-01 01:14:48,1686805202,MutzUk,en,"@JosephE34806371 @MabelnMaynard @AreOhEssEyeEe New account, randomized numbers after name, #antivaxxer narrative - hmmm.  At least this #Bot has a picture.  Must be the controlling account of a few hundred of its friends.","['antivaxxer', 'bot']",4,1,0,"[{'screen_name': 'JosephE34806371', 'name': 'Joseph Esposito', 'id': '1432709816464678923'}, {'screen_name': 'MabelnMaynard', 'name': 'Piratenurse', 'id': '960894617301471232'}, {'screen_name': 'AreOhEssEyeEe', 'name': '🇨🇦Unacceptable CanadianGirl🇨🇦', 'id': '466145821'}]"
2022-03-01 00:51:51,1232742451414216704,babzsak7,hu,"Épületes munkatársak közül az eddigi #antivaxxer-ek abszolút felültek a ""jó"" #Putyin vonatra.","['antivaxxer', 'putyin']",3,1,0,[]
2022-03-01 00:35:24,447054242,Sharky_vs_Evil,en,@YORKSH1RE1 @RCPrentice @NHSEngland And just like that another #antivaxxer bites the dust hahahahahahahah  https://t.co/4bmTk2nFwR,['antivaxxer'],0,0,0,"[{'screen_name': 'YORKSH1RE1', 'name': '.......', 'id': '2661303579'}, {'screen_name': 'RCPrentice', 'name': 'RCP', 'id': '365536685'}, {'screen_name': 'NHSEngland', 'name': 'NHS England and NHS Improvement', 'id': '551426814'}]"
2022-03-01 00:04:18,2597790811,LastWave_,en,Seems this #AntiVaxxer  Didn’t like the truth. Typical of a #AntiVaxxer who says one thing and does the opposite.  https://t.co/JOAtPhzgoZ,"['antivaxxer', 'antivaxxer']",1,0,0,[]
2022-02-28 23:34:58,1479861566304575495,MotivaleD,fr,Vraiment ce mot n'a pas pris 1 ride et temment d'actualité #démocratie #liberte #StopDictatureSanitaire #antivaxxer #antivaxx #RiseUp #Libertedexpression #StopDictatureSanitaire,"['démocratie', 'liberte', 'stopdictaturesanitaire', 'antivaxxer', 'antivaxx', 'riseup', 'libertedexpression', 'stopdictaturesanitaire']",0,0,0,[]
2022-02-28 23:31:09,1686805202,MutzUk,en,"#Antivaxxer logic:  Crows about how few #Covid deaths there are. Also crows about high the #vaccination rate is.  Fails miserably to see the correlation, still claiming the vaccine does not work.  Also fails miserably to see the irony of calling others ""#deluded"".","['antivaxxer', 'covid', 'vaccination', 'deluded']",2,0,0,[]
2022-02-28 21:39:46,29623004,jparrie,en,Funny how the tiny minded #antivaxxer minority think that they can influence Woolworths wit their silly #BoyCottWoolworths hash. WOW couldn't care less.,"['antivaxxer', 'boycottwoolworths']",1,1,0,[]
2022-02-28 21:29:29,447054242,Sharky_vs_Evil,en,@JanaPavlovicova @NHSEngland Who will take responsibility for the death of a child from covid? Would you take that responsibility of you knew it was because you infected a child with covid that led to their death? Well would you or are yiu just going to try and deflect just like every other sad #antivaxxer,['antivaxxer'],2,1,0,"[{'screen_name': 'JanaPavlovicova', 'name': 'Jana Pavlovicova', 'id': '3297196162'}, {'screen_name': 'NHSEngland', 'name': 'NHS England and NHS Improvement', 'id': '551426814'}]"
2022-02-28 21:26:22,1176607899336007680,CKerrstall,en,"RT this for every snot-nosed #MAGAt #Patriots #Trumpcult #karens #insurrectionist #antimaskers #antivaxxer #TruckersConvoy crybabies. This is what stealing #Freedom looks like, what #Hate looks like, what #authoritarianism looks like. Try walking in #Ukrainians shoes and stumble","['magat', 'patriots', 'trumpcult', 'karens', 'insurrectionist', 'antimaskers', 'antivaxxer', 'truckersconvoy', 'freedom', 'hate', 'authoritarianism', 'ukrainians']",4,0,1,[]
2022-02-28 21:03:24,447054242,Sharky_vs_Evil,en,@DaxScalper @GlenGirl2 @NHSEngland Not really the boy wanted to be on twitter so the NHS made it happen and the kid has every right to be proud he's much smarter than any #antivaxxer,['antivaxxer'],5,1,0,"[{'screen_name': 'DaxScalper', 'name': 'PA trader', 'id': '773459959782703105'}, {'screen_name': 'GlenGirl2', 'name': 'Lady GlenGirl 🇮🇲 💉 💙 😷 a little mild death', 'id': '1419561207153967109'}, {'screen_name': 'NHSEngland', 'name': 'NHS England and NHS Improvement', 'id': '551426814'}]"
2022-02-28 20:43:41,1195700048,johnnymorls,en,@ranjitrao1 @MarkMcGowanMP Well said. It's as if he doesn't believe the vaccines work after mandating to them to people and forcing those who chose not to partake out of their employment. #McClown  is an #AntiVaxxer,"['mcclown', 'antivaxxer']",6,1,0,"[{'screen_name': 'ranjitrao1', 'name': 'Dr Ranjit Rao', 'id': '450283093'}, {'screen_name': 'MarkMcGowanMP', 'name': 'Mark McGowan', 'id': '430452224'}]"
2022-02-28 20:41:10,1474580543119396864,blackmoses777,en,Moderna Can't Explain Why Covid Contains Their Patented Gene Sequence  https://t.co/HPAi2a8Ak7 via  #Facts  #antivaxxers  #antivax  #AntiVaxxer  #antivaxx  #VaccineMandate  #vaccine  #vaccinedeaths  #VaccinesWork &lt;-not,"['facts', 'antivaxxers', 'antivax', 'antivaxxer', 'antivaxx', 'vaccinemandate', 'vaccine', 'vaccinedeaths', 'vaccineswork']",0,0,1,[]
2022-02-28 20:07:55,332718371,MarikaSboros,en,Jayzus. Rightwinger extremists really are their own worst enemies when it comes to their own PR. (A difficult sell at the best of times.) #TuckerCarlson is either terminally narcissistic or just your common or garden racist xenophobic #Putin-loving #fascist #antivaxxer.,"['tuckercarlson', 'putin', 'fascist', 'antivaxxer']",4,1,0,[]
2022-02-28 19:59:03,313536147,ActivistBowen2,en,"3. ,...because, surely, HE would want to LEAVE the guy PUTTING EVERYONE @ RISK: @AaronRodgers12..., (March 1, 2022; 9:03 HKT) #UNVACCINATED #ANTIVAXXER #IVERMECTIN #JOEROGAN #FAIL","['unvaccinated', 'antivaxxer', 'ivermectin', 'joerogan', 'fail']",0,0,0,[]
