date,user_id,username,language,tweet,hashtags,nlikes,nreplies,nretweets,reply_to
2022-02-03 00:02:08,1258361805375565825,BrucePollock13,en,"#BeijingVirus/#XiVirus/#CCPVirus 385,416,660++ &amp; 5,719,259++ deaths. US 917K+/BRA 629K+/IND 498K++/RUS 332K(664K+?)IRN?deaths:Daniel Andrews/49 yr old/Victorian Premier/1 Treasury Pl, Melbourne, Vic/Ph 61396515000/Wife- Cathy Andrews: @JZarif @mfa_russia @globaltimes #CCP","['beijingvirus', 'xivirus', 'ccpvirus', 'ccp']",1,0,0,[]
2022-02-01 22:40:49,1258361805375565825,BrucePollock13,en,"#CCPVirus/#BeijingVirus/#XiVirus 382,235,372++ &amp; 5,706,441++ deaths. US 913K+/BRA 628K+/IND 497K++/RUS 332K(664K+?)IRN?deaths.Daniel Andrews/49 yr old/Victorian Premier/1 Treasury Pl, Melbourne. Vic/Ph 61396515000/Wife- Cathy Andrews: @dumagovru @IranNewsNow @zlj517 #CCP","['ccpvirus', 'beijingvirus', 'xivirus', 'ccp']",0,0,0,[]
2022-02-01 00:06:16,1258361805375565825,BrucePollock13,en,"#XiVirus/#CCPVirus/#BeijingVirus 378,871,248++ &amp; 5,692,327++ deaths. US 910K+/BRA 627K+/IND 496K++/RUS 331K(662K+?)IRN?deaths:Daniel Andrews/Victorian Premier/49 yr old/1 Treasury Pl, Melbourne, Vic/Ph 61396515000/Wife- Cathy Andrews: @UNDPIran @China_81_Mili @SovFedInfo","['xivirus', 'ccpvirus', 'beijingvirus']",0,0,0,[]
2022-01-30 23:11:18,1258361805375565825,BrucePollock13,en,"#BeijingVirus/#XiVirus/#CCPVirus 375,241,630++ &amp; 5,681,745++ deaths. US 907K+/BRA 626K+/IND 495K++/RUS 330K(660K+?)IRN?deaths:Daniel M Andrews/49 yr old/Victorian Premier/1 Treasury Pl, Melbourne, Vic/Ph 61396515000/Wife/3 kids: @dumagovru @IranGov @globaltimes @zlj517","['beijingvirus', 'xivirus', 'ccpvirus']",0,0,0,[]
2022-01-27 23:45:56,1120161161649876992,whynotstop123,en,"#CCPVirus/#BeijingVirus/#XiVirus 366,918,704++ &amp; 5,656,958++deaths. US 902K+/BRA 625K+/IND 492K++/RUS 328K(656K+?)IRN?deaths: Daniel Andrews/49 yr old/Victorian Premier/1 Treasury Pl, Melbourne, Vic/Ph 61396515000/Lives-Mulgrave, Vic: @MID_RF @IRIMFA_EN @XinhuaBrisMUN @MFA_China","['ccpvirus', 'beijingvirus', 'xivirus']",0,0,0,[]
2022-01-26 22:33:58,1120161161649876992,whynotstop123,en,"#XiVirus/#CCPVirus/#BeijingVirus 363,272,795++ &amp; 5,645,913++ deaths. US 898K+/BRA 624K+/IND 491K++/RUS 328K(656K+?)IRN?deaths:Mr Daniel Andrews/49 yr old/Victorian Premier/1 Treasury Pl, Melbourne, Vic/Ph 61396515000/Lives in Mulgrave, Vic: @mod_russia @IRIMFA_EN @Beijing2022","['xivirus', 'ccpvirus', 'beijingvirus']",0,0,0,[]
2022-01-25 22:35:59,1120161161649876992,whynotstop123,en,"#BeijingVirus/#XiVirus/#CCPVirus 359,349,524++ &amp; 5,634,663++ deaths. US 894K+/BRA 623K+/IND 491K++/RUS 327K++(654K+?)deaths:Daniel Andrews/49 yr old/Victorian Premier/1 Treasury Pl, Melbourne, Vic/Ph 61396515000/Wife/3 kids: @KremlinRussia_E @Iran_GOV #CCP  https://t.co/AiSjbOPy8o","['beijingvirus', 'xivirus', 'ccpvirus', 'ccp']",0,0,0,[]
2022-01-24 22:24:23,1120161161649876992,whynotstop123,en,"#CCPVirus/#BeijingVirus/#XiVirus 355,632,094++ &amp; 5,623,216++ deaths. US 891,594+ deaths. BRA 623K+/IND 490K++/RUS 326K++(652K+?)deaths:Daniel Andrews/49 yr old/Victorian Premier/1 Treasury Pl, Melbourne/Ph 61396515000/Wife/3 kids: @MID_RF @Iran_GOV @zlj517  https://t.co/aGSzG9rMDX","['ccpvirus', 'beijingvirus', 'xivirus']",0,0,0,[]
2022-01-23 22:23:30,1120161161649876992,whynotstop123,en,"#XiVirus/#CCPVirus/#BeijingVirus 352,130,545++ &amp; 5,614,793++ deaths. US 889,196+ deaths. BRA 623K+/IND 489K++/RUS 326K++(652K+?)deaths: Daniel Andrews/49 yr old/Premier of Victoria/1 Treasury Place, Melbourne/Ph 61396515000/Wife &amp; 3 kids: @KremlinRussia_E   https://t.co/kNN0dOvmWz","['xivirus', 'ccpvirus', 'beijingvirus']",0,0,1,[]
2022-01-21 00:51:19,1258361805375565825,BrucePollock13,en,"#BeijingVirus/#XiVirus/#CCPVirus 343,322,733++ &amp; 5,593,644++ deaths. US 883,902+ deaths. BRA 622K+/IND 488K++/RUS 324K++(648K+?)deaths. Heil Xi:Senator Penny Wong/Parliament House, Canberra/53 yr old/Ph 61262773874/Lesbian partner of Sophie Allouache: @zlj517 @UNDPIran @Russia","['beijingvirus', 'xivirus', 'ccpvirus']",0,0,0,[]
